cefrLevel,unitId,unitFocus,lessonId,lessonTitle,keyword,definition,definitionSource,gradedExampleSentence,exampleSource,imageBrief,generationBrief,generatedImage,imageState,reviewStatus,permanentAssetReference
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l4","Speaking, Interaction & Pronunciation: Editorial Analysis and Public Persuasion","rhetorical question","rhetorical question helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""rhetorical question"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show rhetorical question clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: rhetorical question in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l4","Speaking, Interaction & Pronunciation: Editorial Analysis and Public Persuasion","narrative control","narrative control helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""narrative control"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show narrative control clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: narrative control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l4","Speaking, Interaction & Pronunciation: Editorial Analysis and Public Persuasion","framing","framing helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""framing"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show framing clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: framing in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l4","Speaking, Interaction & Pronunciation: Editorial Analysis and Public Persuasion","dog whistle","dog whistle helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""dog whistle"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show dog whistle clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: dog whistle in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l4","Speaking, Interaction & Pronunciation: Editorial Analysis and Public Persuasion","false dichotomy","false dichotomy helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""false dichotomy"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show false dichotomy clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: false dichotomy in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l4","Speaking, Interaction & Pronunciation: Editorial Analysis and Public Persuasion","straw man","straw man helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""straw man"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show straw man clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: straw man in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l4","Speaking, Interaction & Pronunciation: Editorial Analysis and Public Persuasion","loaded term","loaded term helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""loaded term"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show loaded term clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: loaded term in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","editorial line","editorial line helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""editorial line"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show editorial line clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: editorial line in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","audience positioning","audience positioning helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""audience positioning"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show audience positioning clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: audience positioning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","rhetorical question","rhetorical question helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""rhetorical question"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show rhetorical question clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: rhetorical question in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","narrative control","narrative control helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""narrative control"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show narrative control clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: narrative control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","framing","framing helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""framing"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show framing clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: framing in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","dog whistle","dog whistle helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""dog whistle"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show dog whistle clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: dog whistle in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","false dichotomy","false dichotomy helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""false dichotomy"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show false dichotomy clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: false dichotomy in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","straw man","straw man helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""straw man"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show straw man clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: straw man in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","loaded term","loaded term helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""loaded term"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show loaded term clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: loaded term in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","presupposition","presupposition helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""presupposition"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show presupposition clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: presupposition in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","anaphora","anaphora helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""anaphora"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show anaphora clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: anaphora in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d03","leader article, rebuttal, reader response → analyse rhetoric and write persuasively","c2d03l5","Writing, Portfolio Evidence & Review: Editorial Analysis and Public Persuasion","ethos","ethos helps me handle subtle meaning in leader article, rebuttal, reader response → analyse rhetoric and write persuasively. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""ethos"" when I need exact meaning, natural emphasis, or sophisticated control in leader article, rebuttal, reader response → analyse rhetoric and write persuasively.","TEMPLATE_CEFR_STYLE","Show ethos clearly in a leader article, rebuttal, reader response → analyse rhetoric and write persuasively situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: ethos in leader article, rebuttal, reader response → analyse rhetoric and write persuasively; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","liquidity","liquidity helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""liquidity"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show liquidity clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: liquidity in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","exposure","exposure helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""exposure"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show exposure clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: exposure in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","material risk","material risk helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""material risk"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show material risk clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: material risk in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","contingency","contingency helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""contingency"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show contingency clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: contingency in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","guidance","guidance helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""guidance"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show guidance clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: guidance in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","governance","governance helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""governance"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show governance clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: governance in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","stakeholder confidence","stakeholder confidence helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""stakeholder confidence"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show stakeholder confidence clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: stakeholder confidence in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","operational resilience","operational resilience helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""operational resilience"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show operational resilience clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: operational resilience in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","scenario planning","scenario planning helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""scenario planning"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show scenario planning clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: scenario planning in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","disclosure","disclosure helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""disclosure"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show disclosure clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: disclosure in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","assurance","assurance helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""assurance"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show assurance clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: assurance in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l1","Reading & Vocabulary in Context: Executive Leadership Communication","mitigation","mitigation helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""mitigation"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show mitigation clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: mitigation in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l2","Listening, Notes & Spoken Detail: Executive Leadership Communication","contingency","contingency helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""contingency"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show contingency clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: contingency in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
"C2","c2d04","board paper, crisis statement, investor question → control tone in high-stakes communication","c2d04l2","Listening, Notes & Spoken Detail: Executive Leadership Communication","guidance","guidance helps me handle subtle meaning in board paper, crisis statement, investor question → control tone in high-stakes communication. I can adapt it to audience, tone, implication, and rhetorical effect.","TEMPLATE_CEFR_STYLE","I use ""guidance"" when I need exact meaning, natural emphasis, or sophisticated control in board paper, crisis statement, investor question → control tone in high-stakes communication.","TEMPLATE_CEFR_STYLE","Show guidance clearly in a board paper, crisis statement, investor question → control tone in high-stakes communication situation, with the object, action, or idea easy to identify without reading extra text.","Original IELPS image brief: guidance in board paper, crisis statement, investor question → control tone in high-stakes communication; clean educational composition; no brand marks; culturally neutral details; accessible contrast; no answer text in the image.","","MISSING","REVIEW_REQUIRED",""
